Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDJ36,14.5,2,0.127638966,104.5332,OUT027,1,2,3,2563.33,28,1,0.9251308191165494,5
NCF54,18.0,1,0.047473135,170.5422,OUT045,2,1,1,3103.9596,11,2,0.8765027625562947,7
FDV04,7.825,2,0.149986868,158.8288,OUT035,2,1,1,1414.1592,9,1,0.9294568213786878,6
NCK30,14.85,1,0.102065622,254.2698,OUT010,2,2,0,1775.6886,15,2,1.5560143904515906,0
FDX09,9.0,0,0.114243048,174.937,OUT019,2,0,0,176.437,28,1,1.531537195487261,4
FDH53,20.5,2,0.019183756,83.7592,OUT013,0,2,1,1403.5064,26,1,1.1715440639058219,1
FDT22,10.395,0,0.112324552,60.622,OUT045,2,1,1,778.986,11,1,0.9241603413877869,7
DRF25,9.0,0,0.068153091,36.019,OUT019,2,0,0,73.238,28,0,1.6148105985342116,4
FDG56,13.3,2,0.071597469,60.8536,OUT045,2,1,1,918.804,11,1,0.9315179223878667,7
FDG38,8.975,2,0.052473797,83.6224,OUT027,1,2,3,3494.1184,28,1,1.0321817756364817,5
FDS34,19.35,2,0.076914745,114.8518,OUT045,2,1,1,1707.777,11,1,1.001095885721757,7
FDP44,16.5,2,0.079837509,102.1332,OUT049,1,0,1,1743.0644,14,1,0.9310779335599682,9
FDW03,5.63,2,0.024520854,102.8306,OUT013,0,2,1,1986.0814,26,1,0.8740008668132799,1
FDU25,12.35,0,0.02678995,58.9246,OUT018,1,2,2,926.7936,4,1,1.0031395443101867,3
NCR17,9.8,1,0.024432767,116.4492,OUT045,2,1,1,2780.3808,11,2,1.00109588737443,7
FDY39,5.305,2,0.047220268,181.9608,OUT018,1,2,2,2388.8904,4,1,0.962036681296991,3
FDA03,18.5,2,0.045534457,146.3102,OUT049,1,0,1,3645.255,14,1,1.0383069907651739,9
FDG58,10.695,2,0.08370764455555556,156.1972,OUT046,2,0,1,1869.5664,16,1,1.0,8
NCB19,6.525,1,0.090806457,86.4882,OUT017,2,1,1,1631.8758,6,2,0.9275067627084058,2
FDI07,12.35,2,0.033813351,198.1426,OUT049,1,0,1,3757.1094,14,1,1.0290941976580248,9
NCS06,7.935,1,0.031730739,261.091,OUT035,2,1,1,2366.919,9,2,1.1847664850659776,6
FDX03,15.85,2,0.102262138,47.1744,OUT010,2,2,0,90.5488,15,1,1.4641166653407902,0
NCK29,5.615,1,0.09666715740000001,121.973,OUT046,2,0,1,2463.46,16,2,1.0,8
FDH16,10.5,0,0.052511611,90.783,OUT013,0,2,1,1258.362,26,1,0.9288589898459836,1
FDA55,17.2,2,0.056713056,223.8088,OUT027,1,2,3,5592.72,28,1,0.9178236918958294,5
FDS20,8.85,0,0.053950661,182.7292,OUT049,1,0,1,4925.5884,14,1,1.0006230332193664,9
FDS31,13.1,2,0.044192372,180.3318,OUT046,2,0,1,2345.6134,16,1,1.2846325787408903,8
FDA23,9.8,0,0.046958533,101.3016,OUT027,1,2,3,2327.6368,28,1,0.9251308191802711,5
NCU18,15.1,1,0.055829496,140.2496,OUT035,2,1,1,2681.8424,9,2,0.8745633865791117,6
FDE11,17.7,2,0.13498355,184.4924,OUT013,0,2,1,3146.5708,26,1,1.0593041040056401,1
FDE44,14.65,0,0.1667470872222222,49.7692,OUT045,2,1,1,837.5764,11,1,1.0,7
FDV51,16.35,0,0.032538896,165.7842,OUT046,2,0,1,2652.5472,16,1,0.9296325928677757,8
FDK51,19.85,0,0.005264755,264.5884,OUT017,2,1,1,5829.7448,6,1,1.042825511888071,2
FDR36,6.715,2,0.121832956,43.5454,OUT045,2,1,1,838.908,11,1,0.9315179213605854,7
FDU40,20.85,0,0.037403973,192.5478,OUT046,2,0,1,2906.217,16,1,0.8747287810298122,8
FDU37,9.5,2,0.10400212,79.796,OUT027,1,2,3,4074.696,28,1,1.022618178173302,5
FDV47,17.1,0,0.054162439,85.3566,OUT013,0,2,1,1775.6886,26,1,1.0269215099008417,1
FDF04,17.5,0,0.023876708,258.6304,OUT019,2,0,0,516.6608,28,1,1.7990141429609074,4
FDX16,17.85,0,0.065797601,147.805,OUT035,2,1,1,1947.465,9,1,1.037008356608018,6
NCL05,19.6,1,0.047857804,45.077,OUT013,0,2,1,605.878,26,2,1.1596151276330449,1
NCL30,18.1,1,0.048703432,125.9336,OUT027,1,2,3,7158.6816,28,2,0.994231711302377,5
NCR06,12.5,1,0.006765149,41.7112,OUT046,2,0,1,383.5008,16,2,0.999069733716122,8
FDX03,15.85,2,0.06121988,45.6744,OUT045,2,1,1,633.8416,11,1,0.8765027634975061,7
FDR32,6.78,2,0.07395468533333333,227.4694,OUT046,2,0,1,3197.1716,16,1,1.0,8
FDX04,19.6,2,0.041563696,47.6376,OUT035,2,1,1,335.5632,9,1,0.9221155175132889,6
DRH01,17.5,0,0.098457814,171.7738,OUT017,2,1,1,2432.8332,6,0,0.9275067668288475,2
FDO57,20.75,0,0.108930629,160.9578,OUT045,2,1,1,1444.1202,11,1,0.8765027656942426,7
FDD11,12.85,0,0.03046847,254.704,OUT027,1,2,3,3036.048,28,1,1.1550056936262356,5
DRM47,9.3,0,0.073288275,189.1846,OUT010,2,2,0,382.1692,15,0,1.556014386270856,0
NCC54,17.75,1,0.097692448,242.4196,OUT035,2,1,1,5543.4508,9,2,0.8745633900475436,6
FDC45,17.0,0,0.135944247,171.5106,OUT049,1,0,1,1539.9954,14,1,1.029857098942563,9
FDW46,13.0,2,0.123089128,63.6484,OUT019,2,0,0,65.2484,28,1,1.614810583596688,4
FDP40,4.555,2,0.034328578,110.1544,OUT013,0,2,1,1230.3984,26,1,0.921522412598306,1
FDM08,10.1,2,0.089688978,225.5088,OUT010,2,2,0,1342.2528,15,1,1.7350867235657184,0
FDV52,20.7,2,0.121709653,119.7466,OUT049,1,0,1,2003.3922,14,1,0.9600513390001828,9
DRB24,8.785,0,0.020618957,153.0656,OUT045,2,1,1,4170.5712,11,0,1.0010959083220683,7
NCC54,17.75,1,0.163548055,239.3196,OUT010,2,2,0,723.0588,15,2,1.4641166676106028,0
FDV38,19.25,0,0.178192864,54.9956,OUT019,2,0,0,109.1912,28,1,1.5315371964530184,4
FDB36,5.465,2,0.048625599,129.2626,OUT045,2,1,1,1311.626,11,1,1.6026612847464274,7
DRH51,17.6,0,0.170213676,89.5856,OUT019,2,0,0,175.7712,28,0,1.798190827314086,4
FDV45,16.75,0,0.044829295,187.4556,OUT027,1,2,3,7510.224,28,1,0.9178236853651199,5
NCL29,9.695000000000002,1,0.113387677,156.9604,OUT027,1,2,3,1584.604,28,2,0.9174949093500009,5
FDU14,17.75,0,0.058168807,249.575,OUT010,2,2,0,499.35,15,1,1.7360676643140518,0
FDH17,16.2,2,0.016650191,97.4726,OUT035,2,1,1,1174.4712,9,1,0.922115504259925,6
FDQ15,20.35,2,0.151044881,79.2276,OUT035,2,1,1,649.8208,9,1,1.0365217568452247,6
FDZ44,8.185,0,0.038948125,115.4808,OUT017,2,1,1,820.2656,6,1,0.8796766219015589,2
FDM32,20.5,0,0.020688969,88.183,OUT018,1,2,2,719.064,4,1,1.1285319929641455,3
NCP29,8.42,1,0.112249781,64.3168,OUT035,2,1,1,703.0848,9,2,0.954088753512358,6
FDG53,10.0,0,0.046116319,141.818,OUT017,2,1,1,838.908,6,1,0.9348909760802314,2
FDT25,7.5,0,0.050957715,122.4072,OUT018,1,2,2,2572.6512,4,1,0.8782920715242954,3
FDM39,6.42,0,0.053211728,177.6002,OUT027,1,2,3,8417.7094,28,1,0.870492880325816,5
FDW35,10.6,0,0.011111714,43.8454,OUT045,2,1,1,671.1264,11,1,0.9241603797753004,7
FDD10,20.6,2,0.077029195,177.2344,OUT010,2,2,0,892.172,15,1,1.7352152518882473,0
FDH08,7.51,0,0.017344679,230.801,OUT027,1,2,3,5283.123,28,1,0.8704928838486952,5
DRG37,16.2,0,0.019457372,153.9972,OUT018,1,2,2,1246.3776,4,0,0.9620366921700156,3
FDU01,20.25,2,0.012063121,183.5924,OUT017,2,1,1,2406.2012,6,1,1.3403032096499874,2
NCZ17,12.15,1,0.079755214,36.6506,OUT018,1,2,2,493.3578,4,2,1.0416196211398738,3
FDU34,18.25,0,0.074830794,125.9046,OUT027,1,2,3,4482.1656,28,1,0.9942317103165587,5
FDB16,8.21,0,0.044917289,88.5198,OUT035,2,1,1,1133.8574,9,1,0.9988808473515955,6
FDG10,6.63,2,0.018310142,57.7588,OUT010,2,2,0,57.2588,15,1,1.464116654216974,0
FDH46,6.935,2,0.041247932,101.8332,OUT013,0,2,1,2255.7304,26,1,0.9288589832371719,1
FDC16,11.5,2,0.0204702,88.254,OUT027,1,2,3,2510.066,28,1,1.1361138272810967,5
FDH50,15.0,2,0.161404914,185.8266,OUT035,2,1,1,1844.266,9,1,1.1416797136281245,6
NCZ18,7.825,1,0.186067862,255.4698,OUT046,2,0,1,5073.396,16,2,1.0282584350723973,8
FDJ32,10.695,0,0.057792343,61.4536,OUT046,2,0,1,428.7752,16,1,1.036903494267963,8
DRI23,18.85,0,0.12017832149999999,162.0578,OUT035,2,1,1,3209.156,9,0,1.0,6
DRD01,12.1,2,0.061270647,53.2614,OUT049,1,0,1,386.8298,14,0,0.9237238360536707,9
FDY02,8.945,2,0.087823675,261.091,OUT045,2,1,1,3418.883,11,1,0.9610435184480556,7
FDG38,8.975,2,0.05281112,86.6224,OUT049,1,0,1,1704.448,14,1,1.0388170616841643,9
NCG30,20.2,1,0.112495847,124.4046,OUT049,1,0,1,1120.5414,14,2,0.9237238296504322,9
FDO31,6.76,2,0.029100745,80.696,OUT018,1,2,2,559.272,4,1,0.8782920584360132,3
NCU42,9.0,1,0.019546214,168.1474,OUT045,2,1,1,4211.185,11,2,1.001095906579353,7
NCG30,20.2,1,0.112549008,123.1046,OUT045,2,1,1,1120.5414,11,2,0.9241603442757947,7
NCA30,19.0,1,0.12475307544444443,189.1872,OUT046,2,0,1,567.2616,16,2,1.0,8
FDF29,15.1,2,0.019917598,129.431,OUT013,0,2,1,3505.437,26,1,0.9288589686904859,1
FDI14,14.1,0,0.089817198,142.7496,OUT049,1,0,1,3528.74,14,1,1.0006230373400158,9
FDY57,20.2,2,0.121442754,94.9752,OUT049,1,0,1,1342.2528,14,1,1.0006230372685871,9
FDT27,11.395,2,0.069250192,232.9616,OUT027,1,2,3,3515.424,28,1,0.8704928763007586,5
FDM46,7.365,0,0.159193194,92.712,OUT027,1,2,3,3635.268,28,1,0.8704928811378742,5
NCD30,19.7,1,0.025912779666666667,98.1726,OUT027,1,2,3,978.726,28,2,1.0,5
FDJ15,11.35,2,0.023209537,183.3608,OUT027,1,2,3,6064.1064,28,1,0.9178236686756812,5
NCW05,20.25,1,0.148372897,108.8938,OUT045,2,1,1,3644.5892,11,2,0.9315179229225501,7
FDT13,14.85,0,0.018122801299999998,187.7214,OUT010,2,2,0,188.4214,15,1,1.0,0
NCP06,20.7,1,0.065689432,149.7366,OUT010,2,2,0,151.1366,15,2,1.5560143929404404,0
FDP03,5.15,2,0.061301149,122.1388,OUT045,2,1,1,2352.9372,11,1,0.9610435204382948,7
NCM30,19.1,1,0.117825569,43.2796,OUT019,2,0,0,41.2796,28,2,1.614810591897233,4
FDK20,12.6,2,0.04152307,124.3072,OUT013,0,2,1,5022.7952,26,1,1.1583283933614563,1
FDX01,10.1,0,0.024201905,114.915,OUT049,1,0,1,2796.36,14,1,0.9310779234508412,9
FDV57,15.25,2,0.066269294,179.666,OUT017,2,1,1,6471.576,6,1,1.3405741765451324,2
FDY34,10.5,2,0.01100413,167.1842,OUT045,2,1,1,2984.1156,11,1,0.9241603689879161,7
FDP37,15.6,0,0.250560049,126.9994,OUT019,2,0,0,385.4982,28,1,1.5315372005313268,4
FDP22,14.65,2,0.099113429,52.8666,OUT035,2,1,1,461.3994,9,1,1.1406381632181062,6
FDS25,6.885,2,0.140008554,108.7228,OUT046,2,0,1,2542.0244,16,1,0.8747287905082382,8
NCY18,7.285,1,0.031278532,176.0054,OUT018,1,2,2,2626.581,4,2,0.9334195489356641,3
FDO08,11.1,2,0.05373063,165.1526,OUT013,0,2,1,1480.0734,26,1,0.9581548407466624,1
NCI43,19.85,1,0.025842951,48.6376,OUT027,1,2,3,1677.816,28,2,0.9942317100577387,5
FDH16,10.5,0,0.052555346,89.683,OUT046,2,0,1,988.713,16,1,0.9296326025222528,8
NCZ05,8.485,1,0.10178199,104.699,OUT019,2,0,0,103.199,28,2,1.614810589842856,4
DRE49,20.75,0,0.021293097,151.9024,OUT045,2,1,1,2732.4432,11,0,1.1732928366077304,7
FDO09,13.5,2,0.124668026,261.091,OUT027,1,2,3,5522.811,28,1,1.0279231334564145,5
FDA08,11.85,2,0.050043472,164.6526,OUT013,0,2,1,2137.8838,26,1,1.0267170368392409,1
NCD55,14.0,1,0.024468806,41.1454,OUT017,2,1,1,503.3448,6,2,0.9348909898851814,2
NCR50,20.2,1,0.01181025,154.634,OUT013,0,2,1,4287.752,26,2,0.9982383178240057,1
NCC06,19.0,1,0.027028323,127.0336,OUT049,1,0,1,3962.8416,14,2,0.876088746781337,9
FDC34,16.0,2,0.172615327,154.5972,OUT013,0,2,1,1869.5664,26,1,0.9215224080232295,1
FDQ49,20.2,2,0.06871772,155.563,OUT019,2,0,0,469.389,28,1,1.678673394595301,4
FDS60,20.85,0,0.032421521,181.666,OUT013,0,2,1,1438.128,26,1,0.9209752135922405,1
FDP10,19.0,0,0.127983545,107.6622,OUT013,0,2,1,1270.3464,26,1,0.8740008619412065,1
FDW46,13.0,2,0.070288365,64.3484,OUT035,2,1,1,2218.4456,9,1,0.9221155235229794,6
FDG53,10.0,0,0.076755106,141.618,OUT010,2,2,0,139.818,15,1,1.5560143897755938,0
FDP57,17.5,0,0.052434201,103.999,OUT035,2,1,1,1857.582,9,1,1.036521752465749,6
NCP43,17.75,1,0.053413906,181.766,OUT019,2,0,0,179.766,28,2,1.6148105820823853,4
FDW49,19.5,0,0.083019163,180.2002,OUT017,2,1,1,5193.9058,6,1,0.9641442082220736,2
FDA28,16.1,2,0.080010553,124.2362,OUT010,2,2,0,377.5086,15,1,1.604335752672706,0
NCS42,8.6,1,0.069403341,91.2146,OUT035,2,1,1,2554.0088,9,2,0.9221155240721423,6
FDP21,7.42,2,0.025616191,188.1872,OUT027,1,2,3,6239.8776,28,1,0.8704928779832272,5
DRJ39,20.25,0,0.036326064,220.1482,OUT046,2,0,1,3066.6748,16,0,0.9296326103992442,8
FDH12,9.6,0,0.085434195,105.028,OUT017,2,1,1,2556.672,6,1,0.8796766163173783,2
FDQ13,11.1,0,0.010658153,83.0908,OUT049,1,0,1,1593.9252,14,1,0.923723857390108,9
NCQ06,13.0,1,0.041994899,254.7014,OUT018,1,2,2,5100.028,4,2,0.9260469325649119,3
FDL40,17.7,0,0.011556919,94.741,OUT027,1,2,3,1641.197,28,1,1.1470779069867043,5
NCE54,20.7,1,0.026165329444444444,74.3354,OUT018,1,2,2,1880.885,4,2,1.0,3
FDL58,5.78,2,0.124110349,262.3568,OUT010,2,2,0,790.9704,15,1,1.605334166240426,0
FDW38,5.325,2,0.139244918,53.0298,OUT018,1,2,2,377.5086,4,1,1.3070019721056452,3
FDD17,7.5,0,0.032599801,238.1906,OUT013,0,2,1,3327.6684,26,1,0.9577633508553094,1
FDK25,11.6,2,0.157075658,166.6474,OUT049,1,0,1,4211.185,14,1,0.923723832020706,9
FDR22,19.35,2,0.018472714,109.9544,OUT027,1,2,3,5257.1568,28,1,0.925130834779782,5
FDU35,6.44,0,0.06759021100000001,99.87,OUT045,2,1,1,1498.05,11,1,1.0,7
FDR35,12.5,0,0.020739698,198.9742,OUT045,2,1,1,995.371,11,1,1.0010958816860724,7
NCZ18,7.825,1,0.186825823,253.5698,OUT018,1,2,2,3805.047,4,2,1.0324471207665764,3
FDF22,6.865,0,0.09512291,212.3218,OUT010,2,2,0,427.4436,15,1,1.4641166612485592,0
FDD17,7.5,0,0.03269312,238.7906,OUT045,2,1,1,4040.7402,11,1,0.9605050092518889,7
DRD37,9.8,0,0.013841737,45.206,OUT046,2,0,1,1211.756,16,0,1.036695195119649,8
FDC08,19.0,2,0.103449993,225.472,OUT046,2,0,1,3169.208,16,1,1.0366952115905093,8
FDU57,8.27,2,0.089554186,150.8708,OUT046,2,0,1,2407.5328,16,1,0.8747287914406751,8
FDZ58,17.85,0,0.052257982,121.8072,OUT049,1,0,1,2450.144,14,1,0.9237238302953749,9
FDY01,11.8,2,0.170251293,116.4834,OUT035,2,1,1,1958.1178,9,1,0.9988808329321505,6
FDG09,20.6,2,0.048131556,187.1556,OUT018,1,2,2,4693.89,4,1,0.8782920620119112,3
NCE54,20.7,1,0.026899856,73.9354,OUT046,2,0,1,677.1186,16,2,1.0280725131749302,8
FDB34,15.25,0,0.026663778,87.0198,OUT045,2,1,1,2442.1544,11,1,0.9315179146283833,7
FDT24,12.35,2,0.15872563522222224,76.2328,OUT046,2,0,1,1544.656,16,1,1.0,8
FDZ08,12.5,2,0.109900843,83.0592,OUT013,0,2,1,743.0328,26,1,1.1230181385419211,1
NCI54,15.2,1,0.033651278,108.9912,OUT049,1,0,1,1965.4416,14,2,0.9605895769284567,9
FDU34,18.25,0,0.075311837,122.6046,OUT049,1,0,1,2988.1104,14,1,1.000623039060522,9
FDP23,6.71,0,0.0371275816,218.9166,OUT013,0,2,1,2394.8826,26,1,1.0,1
NCV29,11.8,1,0.039996021,176.7686,OUT019,2,0,0,888.843,28,2,1.6783166155809,4
FDG10,6.63,2,0.010886324,57.2588,OUT027,1,2,3,801.6232,28,1,0.8704928815736078,5
FDZ56,16.25,0,0.04506213,167.5474,OUT019,2,0,0,1010.6844,28,1,1.53153720403168,4
NCL41,12.35,1,0.041729735,36.3216,OUT035,2,1,1,276.9728,9,2,0.9221155268149777,6
FDM39,6.42,0,0.053426165,178.7002,OUT013,0,2,1,4477.505,26,1,0.8740008641631088,1
NCZ54,14.65,1,0.083488992,161.3552,OUT049,1,0,1,7148.0288,14,2,1.026359808645424,9
FDT59,13.65,0,0.0165965151,229.4668,OUT049,1,0,1,4837.7028,14,1,1.0,9
FDV20,20.2,2,0.060045008,128.3678,OUT018,1,2,2,1398.8458,4,1,0.9630053921831438,3
NCE43,12.5,1,0.10402738,172.2448,OUT017,2,1,1,1874.8928,6,2,0.879676614445181,2
FDP15,15.2,0,0.083536071,255.433,OUT027,1,2,3,9227.988,28,1,1.1361344718347817,5
FDO16,5.48,0,0.015169739,82.225,OUT018,1,2,2,2247.075,4,1,0.9334195419532435,3
NCP41,16.6,1,0.028382853,109.4596,OUT019,2,0,0,647.1576,28,2,1.531537186630992,4
DRD01,12.1,2,0.061299601,56.2614,OUT045,2,1,1,552.614,11,0,0.9241603501311065,7
FDM56,16.7,0,0.070588621,107.9912,OUT017,2,1,1,1419.4856,6,1,0.9643770901316172,2
FDS22,16.85,2,0.023201357,45.9428,OUT045,2,1,1,307.5996,11,1,1.0015450889484983,7
FDX20,7.365,0,0.042626422,227.072,OUT049,1,0,1,4074.696,14,1,0.9237238279605781,9
FDE34,9.195,0,0.108501676,183.6634,OUT017,2,1,1,2362.9242,6,1,1.0387677611416835,2
FDV50,14.3,0,0.122571209,122.373,OUT046,2,0,1,985.384,16,1,1.1239534644879627,8
NCU17,5.32,1,0.093408695,101.2674,OUT017,2,1,1,2241.0828,6,2,1.0333086609913311,2
NCP53,14.75,1,0.032731074,235.6906,OUT027,1,2,3,5704.5744,28,2,0.9942317201750552,5
FDW09,13.65,2,0.043386131,80.2302,OUT010,2,2,0,79.2302,15,1,1.55601438205731,0
FDW55,12.6,2,0.021969896,248.6092,OUT046,2,0,1,3237.1196,16,1,1.1722780730979694,8
NCE31,7.67,1,0.183948465,33.6216,OUT027,1,2,3,934.7832,28,2,0.8704928777386749,5
FDO49,10.6,2,0.033052168,49.7008,OUT046,2,0,1,961.4152,16,1,1.0278323369858764,8
FDH34,8.63,0,0.054443762,184.6582,OUT019,2,0,0,185.7582,28,1,1.614810581053073,4
FDJ38,8.6,2,0.040172077,188.553,OUT013,0,2,1,3795.06,26,1,1.0261718359915637,1
FDG32,19.85,0,0.175995526,224.0772,OUT046,2,0,1,1556.6404,16,1,0.9222899159341418,8
DRQ35,9.3,0,0.042530668,125.5388,OUT017,2,1,1,2848.2924,6,0,0.9275067555400792,2
FDK25,11.6,2,0.274592283,167.8474,OUT019,2,0,0,336.8948,28,1,1.614810589531792,4
FDD58,7.76,0,0.059594017,99.67,OUT018,1,2,2,1897.53,4,1,0.8782920628416392,3
FDB15,10.895,0,0.136784873,265.2568,OUT035,2,1,1,4218.5088,9,1,0.9294568233697779,6
DRF60,10.8,0,0.04558210075,238.1564,OUT018,1,2,2,5243.8408,4,0,1.0,3
FDH04,6.115,2,0.019912606,91.0488,OUT019,2,0,0,271.6464,28,1,1.5315371842865868,4
FDM04,9.195,2,0.04719387,52.8666,OUT049,1,0,1,1384.1982,14,1,1.1257009084120686,9
FDO58,19.6,0,0.039638705,166.0526,OUT049,1,0,1,3124.5994,14,1,0.9237238442787483,9
FDQ24,15.7,0,0.074083388,253.3724,OUT017,2,1,1,6795.1548,6,1,1.0335903244942455,2
DRP35,18.85,0,0.091051579,127.4336,OUT045,2,1,1,894.8352,11,0,0.924160349078153,7
DRI47,14.7,0,0.02090277,144.5128,OUT013,0,2,1,3307.6944,26,0,0.8740008702891586,1
FDF35,15.0,0,0.153861181,108.5938,OUT013,0,2,1,1393.5194,26,1,0.9982383500751928,1
FDP31,21.1,2,0.161504957,65.0168,OUT046,2,0,1,639.168,16,1,0.9990697461505099,8
FDQ52,17.0,0,0.119871307,248.3434,OUT018,1,2,2,6208.585,4,1,0.9334195300960196,3
FDM12,16.7,2,0.069903773,188.6214,OUT035,2,1,1,565.2642,9,1,0.8745633860670052,6
NCS42,8.6,1,0.069416467,92.5146,OUT046,2,0,1,2006.7212,16,2,0.922289920408033,8
FDO31,6.76,2,0.02914662,79.296,OUT017,2,1,1,1118.544,6,1,0.8796766157104319,2
FDU19,8.77,2,0.046771477,173.9422,OUT046,2,0,1,3103.9596,16,1,1.1415067215816077,8
NCE19,8.97,1,0.092564193,53.4956,OUT027,1,2,3,2129.2284,28,2,0.8704928799047406,5
FDR16,5.845,2,0.104998144,213.2218,OUT035,2,1,1,7266.5412,9,1,1.0327297981905847,6
FDF56,16.7,2,0.119704498,181.9976,OUT045,2,1,1,5432.928,11,1,0.8765027656441684,7
DRJ59,11.65,0,0.03242518,38.8164,OUT010,2,2,0,77.2328,15,0,1.7342856422751933,0
FDH16,10.5,0,0.052300844,88.283,OUT027,1,2,3,2157.192,28,1,0.9251308082308192,5
FDI28,14.3,0,0.026362624,78.3302,OUT049,1,0,1,1267.6832,14,1,0.9310779301174543,9
FDC58,10.195000000000002,0,0.031510547374999996,45.7428,OUT027,1,2,3,615.1992,28,1,1.0,5
FDU13,8.355,0,0.187558629,148.0418,OUT046,2,0,1,1471.418,16,1,0.9585019442147494,8
FDX58,13.15,0,0.04376368,183.095,OUT046,2,0,1,1830.95,16,1,0.9296326021079219,8
FDU16,19.25,2,0.051030204,82.5908,OUT045,2,1,1,922.7988,11,1,1.0,7
FDX35,5.035,2,0.080072603,228.2036,OUT045,2,1,1,2504.7396,11,1,0.9605224249708346,7
FDL21,15.85,2,0.007146415,41.048,OUT046,2,0,1,798.96,16,1,0.9222899344023995,8
DRM37,15.35,0,0.096317593,197.3768,OUT013,0,2,1,3350.3056,26,0,0.9579234622722148,1
FDR35,12.5,0,0.020729902,197.2742,OUT049,1,0,1,3782.4098,14,1,1.0006230331780086,9
FDW32,18.35,2,0.15783357,87.5882,OUT010,2,2,0,171.7764,15,1,1.464116674229645,0
FDY34,10.5,2,0.010928678,167.0842,OUT027,1,2,3,6465.5838,28,1,0.9178236801119326,5
FDQ44,20.5,0,0.036110222,120.1756,OUT013,0,2,1,2059.9852,26,1,0.9982383489018061,1
DRD24,13.85,0,0.030842963,143.1154,OUT049,1,0,1,2552.6772,14,0,0.8760887655690539,9
DRE12,4.59,0,0.061980949874999997,111.186,OUT045,2,1,1,1245.046,11,0,1.0,7
NCX29,10.0,1,0.089078338,147.1102,OUT013,0,2,1,2916.204,26,2,0.8740008652043945,1
FDS07,12.35,0,0.100164204,113.6518,OUT018,1,2,2,1593.9252,4,1,1.1462619187271554,3
FDI27,8.71,2,0.045763623,43.8744,OUT027,1,2,3,1222.4088,28,1,1.0323700931242714,5
FDL02,20.0,2,0.10399676,107.4622,OUT013,0,2,1,1587.933,26,1,0.9215224081179861,1
FDN58,13.8,2,0.057104066,232.6984,OUT018,1,2,2,1390.1904,4,1,1.0031395307016322,3
DRK12,9.5,0,0.041971264,33.39,OUT045,2,1,1,732.38,11,0,1.1262328819650642,7
FDC60,5.425,2,0.114472403,88.3514,OUT046,2,0,1,2833.6448,16,1,0.8747287937268466,8
FDV45,16.75,0,0.045117476,187.9556,OUT049,1,0,1,2440.8228,14,1,0.9237238305151207,9
FDB23,19.2,2,0.0058289598,223.8062,OUT045,2,1,1,5642.655,11,1,1.0,7
NCA29,10.5,1,0.02727641,171.3106,OUT046,2,0,1,3593.3226,16,2,0.958764791508489,8
FDO20,12.85,2,0.152747503,252.0382,OUT018,1,2,2,4037.4112,4,1,1.0409409396415013,3
NCH55,16.35,1,0.060706749,127.502,OUT019,2,0,0,379.506,28,2,1.6792575497194455,4
FDO32,6.36,0,0.120788077,45.706,OUT045,2,1,1,838.908,11,1,0.9315179253115251,7
FDS59,14.8,2,0.076851759,111.857,OUT019,2,0,0,109.857,28,1,1.5315372034225911,4
FDR59,14.5,2,0.063810405,263.2594,OUT013,0,2,1,2878.2534,26,1,0.9288589821273375,1
FDS55,7.02,0,0.081328781,150.0734,OUT045,2,1,1,4454.202,11,1,0.9608976449270931,7
FDT21,7.42,0,0.020387989,247.1092,OUT035,2,1,1,4233.1564,9,1,1.026832295367116,6
NCR38,17.25,1,0.113518466,253.5724,OUT046,2,0,1,5033.448,16,2,0.9222899157956831,8
FDJ22,18.75,0,0.052917345,190.6504,OUT045,2,1,1,1342.2528,11,1,0.9241603511231075,7
FDB57,20.25,2,0.018911474,220.5772,OUT017,2,1,1,2446.1492,6,1,0.9275067597569864,2
FDR52,12.65,2,0.075981306,192.3846,OUT013,0,2,1,1910.846,26,1,0.8740008608104843,1
NCO41,12.5,1,0.018848862,96.7384,OUT046,2,0,1,2167.8448,16,2,0.9296325975379103,8
FDG47,12.8,0,0.116527666,261.4252,OUT010,2,2,0,262.3252,15,1,1.4641166683897051,0
FDB44,6.655,0,0.016347536555555556,212.4586,OUT017,2,1,1,2743.7618,6,1,1.0,2
FDY14,10.3,0,0.070040195,263.0226,OUT046,2,0,1,4229.1616,16,1,0.8747287967366582,8
NCN55,14.6,1,0.059827007,239.2538,OUT017,2,1,1,3605.307,6,2,1.042559179026609,2
FDV48,9.195,2,0.051827123,77.4644,OUT018,1,2,2,1414.1592,4,1,1.0411841677658018,3
FDA21,13.65,0,0.03595391,185.2924,OUT035,2,1,1,3146.5708,9,1,1.142348518302365,6
FDZ27,7.935,0,0.017182935,51.235,OUT049,1,0,1,848.895,14,1,1.1257008960779575,9
FDW58,20.75,0,0.007546808,104.1622,OUT013,0,2,1,1693.7952,26,1,1.0267392697211841,1
FDH45,15.1,2,0.105831117,41.6796,OUT049,1,0,1,784.3124,14,1,0.9237238308855915,9
FDH38,6.425,0,0.018275994,115.2808,OUT019,2,0,0,117.1808,28,1,1.614810619351704,4
FDL43,10.1,0,0.027064381,76.367,OUT046,2,0,1,765.67,16,1,0.9222899107411503,8
